placekey,latitude,longitude,top_category,open_hours,location_name
22c-222@62j-sj2-5vf,42.369739,-71.099651,Lessors of Real Estate,,Apartments at 15A Tremont St
22c-222@62j-sj3-47q,42.362677000000005,-71.085334,Specialty (except Psychiatric and Substance Abuse) Hospitals,,New England Health Care Institute
22s-229@62j-sjv-bc5,42.372602,-71.11990899999999,Other Schools and Instruction,,The New England School of English
22v-222@62j-sjv-ndv,42.374239,-71.124191,Lessors of Real Estate,,Apartments at 6 Hilliard Pl
22x-222@62j-sj2-4d9,42.36995,-71.09374100000001,Lessors of Real Estate,,Apartments at 146 Webster Ave
235-222@62j-sj2-hh5,42.369942,-71.10340500000001,Other Personal Services,"{ ""Mon"": [[""8:30"", ""20:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""12:00""]], ""Sat"": [], ""Sun"": [] }",City of Cambridge Traffic Parking & Transportation
235-222@62j-sj2-q75,42.364474,-71.110563,Lessors of Real Estate,,Apartments at 22 Howard St
237-222@62j-sjv-8jv,42.3714,-71.114866,Lessors of Real Estate,,Condos at 1172 Massachusetts Ave
24f-222@62j-sj3-835,42.373853999999994,-71.09513100000001,Lessors of Real Estate,,Apartments at 315 Elm St
24f-223@62j-sj3-bzf,42.377818,-71.09190100000001,Offices of Other Health Practitioners,,Haley Harrison PT
25k-222@62j-sj3-4y9,42.36976,-71.08369300000001,Lessors of Real Estate,,Townhouses at 105 5th St
25y-225@62j-sjv-9fz,42.373403,-71.12254399999999,Offices of Physicians,"{ ""Mon"": [[""9:30"", ""18:00""]], ""Tue"": [[""9:30"", ""18:00""]], ""Wed"": [[""9:30"", ""18:00""]], ""Thu"": [[""9:30"", ""18:00""]], ""Fri"": [[""9:30"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",Paul Cannistraro MD
zzw-228@62j-sjv-8y9,42.370763000000004,-71.11339,Other Amusement and Recreation Industries,,McCarter R Harris Psycholgst
228-222@62j-sj2-jsq,42.369698,-71.10766600000001,Lessors of Real Estate,,Apartments at 123 Hancock St
229-222@62j-sj2-6zf,42.372721000000006,-71.091448,Restaurants and Other Eating Places,"{ ""Mon"": [[""0:00"", ""1:00""], [""15:30"", ""24:00""]], ""Tue"": [[""0:00"", ""1:00""], [""15:30"", ""24:00""]], ""Wed"": [[""0:00"", ""1:00""], [""15:30"", ""24:00""]], ""Thu"": [[""0:00"", ""1:00""], [""11:30"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]] }",Atwood's Tavern
22w-222@62j-sjv-9zz,42.37207,-71.121482,Restaurants and Other Eating Places,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",IHOP
236-222@62j-sgg-fj9,42.357744,-71.112902,Lessors of Real Estate,,Apartments at 159 Magazine St
236-224@62j-sj2-nqz,42.363673999999996,-71.103465,Offices of Other Health Practitioners,,Kass Jared D
23d-222@62j-sj2-hkf,42.368854,-71.102101,Lessors of Real Estate,,Apartments at 259 Harvard St
23p-222@62j-sj2-5j9,42.369071999999996,-71.100965,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:30"", ""22:30""]], ""Tue"": [[""11:30"", ""22:30""]], ""Wed"": [[""11:30"", ""22:30""]], ""Thu"": [[""11:30"", ""22:30""]], ""Fri"": [[""11:30"", ""24:00""]], ""Sat"": [[""11:30"", ""24:00""]], ""Sun"": [[""11:30"", ""22:30""]] }",Koreana
247-222@62j-sgg-fj9,42.358615,-71.112672,Other Miscellaneous Store Retailers,,Spademan Pottery
24r-222@62j-sk2-pjv,42.378029,-71.106429,Offices of Real Estate Agents and Brokers,,TechCode
26w-222@62j-sj2-p35,42.364331,-71.102412,Personal and Household Goods Repair and Maintenance,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",Le Couturier House Of Alterations
27j-222@62j-sj2-jqf,42.3681,-71.109339,Offices of Other Health Practitioners,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [], ""Sun"": [] }",Magdalena J Fosse
28q-222@62j-sj2-pgk,42.359885,-71.101015,Offices of Other Health Practitioners,,Rhythm Beneath
zzw-225@62j-sj2-t5f,42.367286,-71.10708699999999,Offices of Dentists,,Tian Peter Z DMD
zzy-222@62j-sjv-8qf,42.372198,-71.116039,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""21:30""]], ""Tue"": [[""11:00"", ""21:30""]], ""Wed"": [[""11:00"", ""21:30""]], ""Thu"": [[""11:00"", ""21:30""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",Hokkaido Ramen Santouka
zzz-222@62j-sj2-835,42.370553,-71.096549,"Museums, Historical Sites, and Similar Institutions",,Elm Hampshire Park
222-222@62j-sj2-q9f,42.363007,-71.109138,Lessors of Real Estate,,Apartments at 58 Pleasant St
223-222@62j-sj2-rkz,42.365169,-71.102749,Depository Credit Intermediation,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",Santander Bank
223-223@62j-sj2-dvz,42.36215,-71.087251,Drinking Places (Alcoholic Beverages),,The Black Sheep Restaurant & Bar
225-223@62j-sjv-bx5,42.376461,-71.113513,Religious Organizations,,Massachusetts New Church Union
226-223@62j-sjv-99f,42.373257,-71.121494,Depository Credit Intermediation,"{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",Webster Bank
229-223@62j-sj2-ffz,42.36303,-71.09691099999999,Lessors of Real Estate,,Apartments at 784 Main St
229-224@62j-sj2-fcq,42.364681,-71.096783,Offices of Physicians,,Keller Jeremy I MD
22j-222@62j-sjv-8n5,42.370926000000004,-71.11487,Other Schools and Instruction,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""9:00"", ""18:00""]] }",Axiom Learning
22k-222@62j-sj2-x89,42.372671999999994,-71.08787,Lessors of Real Estate,,Apartments at 10 Warren St
232-222@62j-sgg-jn5,42.36182,-71.111858,Lessors of Real Estate,,Apartments at 11 Andrew St
237-222@62j-sj2-835,42.370090999999995,-71.09738,Lessors of Real Estate,,Condos at 127 Elm St
242-222@62j-sjv-975,42.374016,-71.120991,"Jewelry, Luggage, and Leather Goods Stores",,Swiss Watchmaker
24y-222@62j-sj2-grk,42.370553,-71.107763,Lessors of Real Estate,,Apartments at 325 Harvard St
26v-222@62j-sj3-6hq,42.368338,-71.085038,Lessors of Real Estate,,Apartments at 233 Charles St
26y-222@62j-sj2-4gk,42.368602,-71.094228,Lessors of Real Estate,,Condos at 56 Portsmouth St
27g-222@62j-sj2-jgk,42.369078,-71.10813399999999,Lessors of Real Estate,,Apartments at 97 Hancock St
285-222@62j-sj2-x89,42.372127,-71.086885,Restaurants and Other Eating Places,"{ ""Mon"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]] }",Lone Star Taco Bar
2b4-222@62j-sj2-jqf,42.368421000000005,-71.10920899999999,Restaurants and Other Eating Places,"{ ""Mon"": [[""16:30"", ""24:00""]], ""Tue"": [[""16:30"", ""24:00""]], ""Wed"": [[""16:30"", ""24:00""]], ""Thu"": [[""16:30"", ""24:00""]], ""Fri"": [[""0:00"", ""1:00""], [""16:30"", ""24:00""]], ""Sat"": [[""0:00"", ""1:00""], [""16:30"", ""24:00""]], ""Sun"": [[""0:00"", ""1:00""]] }",Pammy's
zzz-222@62j-sj3-92k,42.37791,-71.10036,"Museums, Historical Sites, and Similar Institutions",,Lincoln Park
222-222@62j-sj2-rtv,42.367815,-71.10321400000001,Lessors of Real Estate,,Apartments at 6 Saint Paul St
222-222@62j-sjv-fs5,42.363737,-71.113603,Lessors of Real Estate,,Apartments at 232 Putnam Ave
226-222@62j-sj3-85f,42.373261,-71.095658,Personal Care Services,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""9:30"", ""19:00""]], ""Wed"": [[""8:30"", ""19:00""]], ""Thu"": [[""8:30"", ""19:00""]], ""Fri"": [[""8:30"", ""20:00""]], ""Sat"": [[""8:30"", ""20:00""]], ""Sun"": [] }",Head Lines Unisex Barbershop
226-222@62j-sj3-bff,42.379152000000005,-71.093575,Automotive Repair and Maintenance,"{ ""Mon"": [[""7:00"", ""17:00""]], ""Tue"": [[""7:00"", ""17:00""]], ""Wed"": [[""7:00"", ""17:00""]], ""Thu"": [[""7:00"", ""17:00""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Fred M Susan Auto Body
228-222@62j-sj3-7kf,42.377067,-71.09865699999999,Lessors of Real Estate,,Apartments at 20 Adrian St
228-222@62j-sk2-pgk,42.37677,-71.103859,Lessors of Real Estate,,Condos at 20 Waldo Ave
228-223@62j-sj2-k4v,42.374786,-71.104575,Offices of Physicians,"{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""20:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",CHA Cambridge Women's Health Center
22d-222@62j-sj2-j5f,42.372523,-71.10963000000001,,,Swissnex Boston
22g-222@62j-sgg-jjv,42.360274,-71.109077,Lessors of Real Estate,,Apartments at 209 Hamilton St
22h-222@62j-sj2-85f,42.371633,-71.099099,Lessors of Real Estate,,Apartments at 258 Prospect St
22j-222@62j-sgg-k9f,42.359338,-71.109065,Lessors of Real Estate,,Apartments at 205 Allston St
232-222@62j-sj2-c3q,42.361999,-71.09847099999999,Restaurants and Other Eating Places,,Roxy's Grilled Cheese
236-222@62j-sj2-x3q,42.372558000000005,-71.09043199999999,"Agencies, Brokerages, and Other Insurance Related Activities","{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",Al Ponte Insurance Agency
236-222@62j-sj3-87q,42.374833,-71.096223,Lessors of Real Estate,,Apartments at 187 Tremont St
239-222@62j-sjv-j5f,42.369296000000006,-71.11177099999999,Lessors of Real Estate,,The Cantabrigia
23b-223@62j-sjv-bc5,42.37318,-71.120302,Offices of Physicians,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""19:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",Boston Eye Care Center
23d-222@62j-sj2-hwk,42.370771999999995,-71.110837,Lessors of Real Estate,,Apartments at 20 Ellery St
23k-222@62j-sj2-4gk,42.368913,-71.093446,Lessors of Real Estate,,Apartments at 66 Plymouth St
23s-222@62j-sj2-x5z,42.37057,-71.08992099999999,Lessors of Real Estate,,Condos at 5 Marney St
24c-222@62j-sj2-5zz,42.366188,-71.097289,Lessors of Real Estate,,Apartments at 128 Pine St
24t-222@62j-sk2-pd9,42.378054999999996,-71.103973,Lessors of Real Estate,,Apartments at 20 Calvin St
257-222@62j-sj3-9s5,42.373752,-71.098084,Lessors of Real Estate,,Apartments at 361 Prospect St
25y-222@62j-sjv-9fz,42.373434,-71.12253,Activities Related to Real Estate,,Infante Property Management
284-222@62j-sj2-jqf,42.368002000000004,-71.110275,Lessors of Real Estate,,Condos at 564 Green St
zzw-222@62j-sj2-7yv,42.371282,-71.097165,Religious Organizations,"{ ""Mon"": [], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:30"", ""21:30""]], ""Thu"": [], ""Fri"": [], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",Greater Boston Zen Center Inc
zzw-222@62j-sk3-2p9,42.379791,-71.119091,Book Stores and News Dealers,,Harvard Coop Law School Bookstore
228-222@62j-sjv-fzz,42.362536,-71.113988,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""18:00""]], ""Tue"": [[""11:00"", ""18:00""]], ""Wed"": [[""11:00"", ""18:00""]], ""Thu"": [[""11:00"", ""18:00""]], ""Fri"": [[""11:00"", ""18:00""]], ""Sat"": [[""11:00"", ""18:00""]], ""Sun"": [[""11:00"", ""16:00""]] }",Alive & Kicking Lobsters
228-228@62j-sj2-k4v,42.374525,-71.104201,Other Amusement and Recreation Industries,,Dunn Edward J MD
22f-222@62j-sj2-5j9,42.369817,-71.101764,Lessors of Real Estate,,Apartments at 329 Broadway
22h-222@62j-sj2-dy9,42.360623,-71.08743,"Colleges, Universities, and Professional Schools",,MIT Media Lab
22j-222@62j-sj2-t35,42.365941,-71.105036,Offices of Dentists,"{ ""Mon"": [[""8:00"", ""19:30""]], ""Tue"": [[""8:00"", ""19:30""]], ""Wed"": [[""8:00"", ""19:30""]], ""Thu"": [[""8:00"", ""19:30""]], ""Fri"": [[""8:00"", ""19:30""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",Dr. Dental
22y-223@62j-sjv-975,42.374462,-71.122323,Lessors of Real Estate,,Apartments at 56 Brattle St
232-222@62j-sj3-ckf,42.379263,-71.101279,Lessors of Real Estate,,Apartments at 326 Washington St
232-222@62j-sj8-q4v,42.379187,-71.091799,Lessors of Real Estate,,Apartments at 83 Merriam St
235-222@62j-sj2-xbk,42.37126,-71.0864,Lessors of Real Estate,,Apartments at 15 8th St
239-222@62j-sk2-qs5,42.376726,-71.108572,Lessors of Real Estate,,Apartments at 33 Roberts Rd
23k-222@62j-sj2-vzz,42.371302,-71.082926,Personal Care Services,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",Susan's Hair and Beauty
23k-222@62j-sk2-rrk,42.378634000000005,-71.10423,Lessors of Real Estate,,Apartments at 3 Calvin St
249-222@62j-sk2-rrk,42.378411,-71.103163,Lessors of Real Estate,,Apartments at 15 Magnus Ave
25g-222@62j-sgg-j5f,42.360627,-71.110694,Lessors of Real Estate,,Apartments at 44 Prince St
25x-222@62j-sj2-66k,42.366938,-71.099439,Lessors of Real Estate,,Apartments at 19 Worcester St
25y-222@62j-sj2-xbk,42.371604,-71.08675699999999,Lessors of Real Estate,,Apartments at 10 Fulkerson St
2b3-222@62j-sj2-jgk,42.368932,-71.108912,"Colleges, Universities, and Professional Schools","{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Worldwide Center of Mathematics
2cn-222@62j-sj2-jgk,42.36866,-71.10883000000001,Lessors of Real Estate,,Townhouses at 921 Massachusetts Ave
zzw-225@62j-sjv-bc5,42.372502000000004,-71.119558,Restaurants and Other Eating Places,"{ ""Mon"": [[""10:30"", ""21:00""]], ""Tue"": [[""10:30"", ""21:00""]], ""Wed"": [[""10:30"", ""21:00""]], ""Thu"": [[""10:30"", ""21:00""]], ""Fri"": [[""10:30"", ""21:00""]], ""Sat"": [[""10:30"", ""21:00""]], ""Sun"": [[""10:30"", ""21:00""]] }",Subway
zzw-227@62j-sj2-t35,42.366401,-71.104974,Building Material and Supplies Dealers,,Pill Hardware
zzy-222@62j-sj2-jy9,42.37024,-71.108458,Lessors of Real Estate,,Apartments at 332 Harvard St
zzz-222@62j-sj2-hnq,42.370215,-71.105034,Other Amusement and Recreation Industries,,Wilder Lee St Playground
222-222@62j-sj2-7yv,42.372129,-71.097889,Lessors of Real Estate,,Apartments at 4 Carlisle St
222-222@62j-sj2-z2k,42.377918,-71.090411,Automotive Repair and Maintenance,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""8:00"", ""13:00""]], ""Sun"": [] }",Somerville Auto Center
222-222@62j-sk2-nh5,42.378475,-71.108192,Lessors of Real Estate,,Holden Green Harvard University Housing
224-223@62j-sj2-wx5,42.371553999999996,-71.088451,Religious Organizations,,Saint Anthony Of Padua Parish
229-222@62j-sj2-5cq,42.369529,-71.099733,Lessors of Real Estate,,Apartments at 13 Tremont St
22c-222@62j-sj2-66k,42.367092,-71.098729,Lessors of Real Estate,,Apartments at 214 Harvard St
22f-222@62j-sgg-k2k,42.357999,-71.110093,Lessors of Real Estate,,Apartments at 279 Pearl St
22k-222@62j-sj2-wc5,42.372766,-71.090725,Lessors of Real Estate,,Condos at 7 Harding St
22t-223@62j-sj2-fmk,42.363395000000004,-71.09310699999999,Activities Related to Credit Intermediation,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [] }",Western Union
22w-222@62j-sjv-g49,42.364567,-71.11092099999999,Lessors of Real Estate,,Apartments at 218 Western Ave
22y-222@62j-sjv-8jv,42.371272999999995,-71.114639,Other Amusement and Recreation Industries,"{ ""Mon"": [[""15:00"", ""20:00""]], ""Tue"": [], ""Wed"": [[""15:00"", ""20:00""]], ""Thu"": [], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",Your Whole Healing
237-222@62j-sjv-g8v,42.364399,-71.112755,Lessors of Real Estate,,Apartments at 300 Western Ave
23g-222@62j-sj3-9fz,42.372912,-71.098974,Child Day Care Services,"{ ""Mon"": [[""7:00"", ""18:15""]], ""Tue"": [[""7:00"", ""18:15""]], ""Wed"": [[""7:00"", ""18:15""]], ""Thu"": [[""7:00"", ""18:15""]], ""Fri"": [[""7:00"", ""18:15""]], ""Sat"": [], ""Sun"": [] }",Kiddie Academy
23s-222@62j-sjv-8n5,42.370825,-71.114579,"Colleges, Universities, and Professional Schools",,Asian University
244-222@62j-sj2-649,42.365119,-71.09673199999999,Lessors of Real Estate,,Apartments at 255 Washington St
244-222@62j-sjv-mzf,42.373452,-71.12628199999999,Lessors of Real Estate,,Apartments at 999 Memorial Dr
24c-222@62j-sj2-nwk,42.364618,-71.105621,Lessors of Real Estate,,Apartments at 280 Franklin St
24d-222@62j-sjv-99f,42.373668,-71.120958,Converted Paper Product Manufacturing,,Moleskine
24h-222@62j-sj2-hwk,42.370618,-71.109545,Lessors of Real Estate,,Apartments at 342 Harvard St
24r-223@62j-sj2-m6k,42.371371,-71.100063,Lessors of Real Estate,,Apartments at 241 Prospect St
24s-222@62j-sgg-jn5,42.362226,-71.111231,Lessors of Real Estate,,Apartments at 37 Fairmont St
25y-222@62j-sj2-649,42.365438,-71.097665,Offices of Other Health Practitioners,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""20:00""]], ""Thu"": [[""8:00"", ""20:00""]], ""Fri"": [[""8:00"", ""20:00""]], ""Sat"": [[""9:00"", ""14:00""]], ""Sun"": [] }",Discovery Learning
29c-222@62j-sj2-vs5,42.371562,-71.085789,Lessors of Real Estate,,Apartments at 43 7th St
29t-222@62j-sj2-xbk,42.371721,-71.086586,Offices of Real Estate Agents and Brokers,,rent24 Coworking Cambridge
zzy-222@62j-sj2-ghq,42.371761,-71.106373,Lessors of Real Estate,,Condos at 6 Highland Ave
zzy-222@62j-sj3-7qz,42.378557,-71.09582900000001,Lessors of Real Estate,,Condos at 26 Webster Ave
222-222@62j-sj2-kxq,42.371819,-71.103598,Offices of Other Health Practitioners,,Kennedy Mopsy Psychothrpst
222-222@62j-sj3-9j9,42.375004,-71.100358,Lessors of Real Estate,,Apartments at 34 Springfield St
222-223@62j-sj3-33q,42.362829,-71.083961,Restaurants and Other Eating Places,"{ ""Mon"": [[""5:00"", ""23:00""]], ""Tue"": [[""5:00"", ""23:00""]], ""Wed"": [[""5:00"", ""23:00""]], ""Thu"": [[""5:00"", ""23:00""]], ""Fri"": [[""5:00"", ""23:00""]], ""Sat"": [[""5:00"", ""23:00""]], ""Sun"": [[""6:00"", ""21:00""]] }",Dunkin'
222-226@62j-sjv-brk,42.376407,-71.116621,Restaurants and Other Eating Places,"{ ""Mon"": [[""8:00"", ""19:00""]], ""Tue"": [[""8:00"", ""19:00""]], ""Wed"": [[""8:00"", ""19:00""]], ""Thu"": [[""8:00"", ""19:00""]], ""Fri"": [[""8:00"", ""19:00""]], ""Sat"": [], ""Sun"": [] }",Clover Food Lab
225-222@62j-sjv-qmk,42.377187,-71.122917,Drinking Places (Alcoholic Beverages),,Nubar
22k-223@62j-sjv-jvz,42.36712,-71.110765,Lessors of Real Estate,,Apartments at 80 Kinnaird St
22s-222@62j-sj2-85f,42.372268,-71.098768,Lessors of Real Estate,,Apartments at 288 Prospect St
22t-223@62j-sjt-kxq,42.371945000000004,-71.122962,Personal Care Services,"{ ""Mon"": [[""9:00"", ""20:00""]], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""9:00"", ""18:00""]] }",Corbu Spa & Salon
22w-222@62j-sjv-hwk,42.369101,-71.11374599999999,Lessors of Real Estate,,Apartments at 29 Putnam Ave
232-222@62j-sj2-rc5,42.366609000000004,-71.10266899999999,Lessors of Real Estate,,Apartments at 62 Prospect St
23d-222@62j-sk2-p7q,42.376987,-71.10745,Lessors of Real Estate,,Apartments at 22 Magnolia Ave
23f-222@62j-sjv-b6k,42.372895,-71.117919,Restaurants and Other Eating Places,"{ ""Mon"": [[""7:00"", ""23:00""]], ""Tue"": [[""7:00"", ""23:00""]], ""Wed"": [[""7:00"", ""23:00""]], ""Thu"": [[""7:00"", ""23:00""]], ""Fri"": [[""7:00"", ""23:00""]], ""Sat"": [[""7:00"", ""23:00""]], ""Sun"": [[""9:00"", ""22:00""]] }",Clover HSQ
23k-222@62j-sj2-nqz,42.363415,-71.104354,Lessors of Real Estate,,Condos at 63 Pearl St
23m-222@62j-sj2-wp9,42.373749,-71.089409,Lessors of Real Estate,,Apartments at 51 Porter St
23n-223@62j-sjv-j7q,42.370217,-71.112616,Lessors of Real Estate,,Apartments at 1045 Massachusetts Ave
23p-222@62j-sj2-45f,42.368567999999996,-71.094728,Lessors of Real Estate,,Apartments at 88 Hampshire St
24r-222@62j-sgg-j5f,42.360751,-71.110795,Lessors of Real Estate,,Apartments at 42 Prince St
25w-222@62j-sj2-6hq,42.367838,-71.097713,Drycleaning and Laundry Services,"{ ""Mon"": [[""8:00"", ""19:00""]], ""Tue"": [[""8:00"", ""19:00""]], ""Wed"": [[""8:00"", ""19:00""]], ""Thu"": [[""8:00"", ""19:00""]], ""Fri"": [[""8:00"", ""19:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",Dress Code Cleaners
26w-222@62j-sj2-j7q,42.371649,-71.10813900000001,Lessors of Real Estate,,Apartments at 26 Chatham St
