Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike122,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike123,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike124,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike125,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike126,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike127,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike128,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike129,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike130,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike131,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike132,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike133,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike134,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike135,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike136,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike137,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike138,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike139,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike140,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike141,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike142,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike143,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike144,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike145,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike146,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike147,START: wandering,nil,,,,,,,
